id,age,gender,height,weight,body_fat,diastolic,systolic,grip_force,sit_bend_forward,sit_ups,broad_jump
9958,21,F,162.2,54.1,28.5,82.0,117,23.8,11.5,42.0,178.0
1762,42,M,168.6,74.1,19.8,90.0,149,33.2,21.5,34.0,232.0
6901,36,M,183.2,83.8,19.3,95.0,157,50.5,13.9,37.0,219.0
11259,31,M,186.7,82.9,21.3,84.0,132,41.4,6.0,44.0,185.0
296,21,F,166.3,47.6,25.3,73.0,112,23.8,10.1,42.0,172.0
7475,61,F,160.0,59.4,33.8,95.0,134,20.8,16.8,21.0,89.0
12115,39,F,147.3,50.7,32.4,82.0,140,22.9,16.8,35.0,129.0
11255,22,M,179.0,74.6,18.1,75.0,154,41.7,7.1,54.0,186.0
10739,46,M,172.2,77.4,24.0,85.0,144,42.2,23.8,41.0,205.0
6379,33,M,175.7,67.9,17.6,67.0,128,35.2,14.3,60.0,233.0
4297,64,F,153.5,55.0,26.3,81.0,139,23.3,12.3,19.0,125.0
7422,27,M,165.3,63.1,14.1,81.0,130,47.8,6.0,62.0,186.0
6771,57,F,153.0,57.6,34.7,80.0,120,20.3,20.4,35.0,139.0
5390,27,M,179.5,71.7,16.0,78.0,125,49.2,10.9,46.0,183.0
10070,43,M,178.8,84.3,21.7,82.0,136,58.4,8.9,34.0,203.0
7942,54,F,156.6,54.5,34.7,79.0,127,20.8,19.8,26.0,145.0
12566,55,F,152.6,57.3,34.3,70.0,154,26.5,21.0,13.0,124.0
4190,22,F,166.8,63.0,25.7,62.0,100,30.5,24.7,45.0,188.0
4650,21,F,161.9,57.1,32.4,61.0,99,20.6,15.6,34.0,141.0
2773,46,M,174.0,69.9,22.6,87.0,159,38.5,7.9,44.0,206.0
1666,22,M,176.8,59.66,13.2,86.0,147,37.2,6.2,49.0,198.0
5298,27,M,165.0,64.3,25.4,75.0,123,49.0,16.1,55.0,218.0
11805,63,M,170.7,76.84,22.5,80.0,120,41.7,9.6,30.0,151.0
12837,21,F,169.7,59.6,29.1,71.0,132,27.9,11.8,49.0,175.0
11254,60,M,172.4,69.5,26.7,95.0,145,46.5,8.5,25.0,180.0
13034,61,M,168.7,69.5,29.3,80.0,133,31.8,8.9,32.0,166.0
9673,23,M,177.0,70.6,14.0,80.0,120,37.3,10.3,51.0,205.0
11135,58,M,172.5,74.2,30.5,84.0,156,35.3,17.1,31.0,161.0
384,48,M,168.6,71.0,22.0,98.0,147,49.7,7.0,39.0,225.0
13371,44,M,171.3,77.9,22.8,94.0,148,42.0,17.9,45.0,205.0
5891,35,F,154.5,53.4,31.7,65.0,119,24.3,24.0,19.0,136.0
6296,29,M,170.0,85.3,22.8,72.0,120,43.6,18.0,45.0,211.0
4281,40,M,181.8,80.8,22.1,94.0,134,54.9,14.1,58.0,197.0
1743,29,M,172.9,78.1,21.3,80.0,132,44.2,12.6,43.0,194.0
8385,24,M,177.6,78.9,24.8,84.0,115,40.1,16.6,46.0,255.0
3846,23,M,171.1,70.8,10.8,53.0,124,53.5,7.6,60.0,238.0
655,28,M,180.1,75.4,18.5,65.0,135,51.8,9.0,58.0,220.0
2089,49,M,171.9,76.8,19.3,93.0,145,55.5,13.0,35.0,205.0
12792,24,F,156.7,45.7,21.9,87.0,119,24.2,18.5,42.0,168.0
9269,51,F,163.2,57.8,33.8,73.0,116,24.3,12.7,25.0,127.0
3974,31,M,175.8,71.3,18.1,73.0,128,31.4,15.0,45.0,198.0
1318,54,M,171.8,65.6,19.7,97.0,131,35.4,14.8,32.0,189.0
9686,22,M,180.2,72.7,15.8,81.0,143,47.9,14.4,42.0,212.0
8057,42,F,157.1,59.7,33.0,81.0,149,26.3,16.9,27.0,153.0
11988,32,M,170.0,71.6,26.5,97.0,155,45.5,20.5,41.0,183.0
1514,61,M,176.9,74.68,20.2,80.0,120,54.1,15.2,26.0,189.0
11499,61,F,147.4,51.3,41.3,61.0,114,22.3,19.6,14.0,123.0
10263,29,M,169.3,63.1,22.8,83.0,130,44.1,5.3,53.0,191.0
5245,29,M,182.0,80.2,24.0,80.0,135,52.5,8.8,52.0,185.0
4020,46,M,170.3,69.6,21.1,70.0,130,45.3,12.4,38.0,193.0
4967,21,F,154.5,47.4,27.0,64.0,98,20.1,18.5,28.0,185.0
1725,27,F,164.6,60.5,28.1,79.0,127,28.7,18.8,36.0,151.0
5209,48,M,171.1,73.2,17.2,79.0,140,47.1,8.2,43.0,205.0
3028,24,M,182.8,76.8,19.4,93.0,143,47.2,12.8,47.0,225.0
2446,21,F,164.9,54.58,23.2,78.0,114,22.8,33.3,30.0,184.0
11384,62,F,157.6,57.6,34.0,81.0,136,24.4,18.2,13.0,82.0
1584,23,M,168.6,74.3,18.3,77.0,135,47.4,8.1,57.0,220.0
10937,26,F,155.0,51.9,31.0,77.0,134,22.9,12.3,37.0,141.0
10796,29,M,175.2,85.4,18.9,91.0,149,51.1,16.8,54.0,253.0
11048,27,M,175.8,81.1,24.0,89.0,129,45.9,14.1,41.0,201.0
10227,23,M,171.2,67.4,15.2,81.0,134,47.8,7.6,42.0,239.0
7249,23,M,169.5,77.1,24.7,73.0,125,47.1,16.2,43.0,193.0
7326,21,F,173.7,62.5,22.7,70.0,113,24.3,27.4,52.0,190.0
519,22,F,164.3,59.44,28.3,80.0,120,28.9,14.4,45.0,179.0
6198,48,M,163.0,67.0,21.1,75.0,137,34.6,25.5,53.0,193.0
7329,25,M,171.7,73.8,17.9,87.0,159,36.8,19.4,44.0,228.0
11855,35,M,181.3,78.6,21.4,91.0,137,41.4,21.5,39.0,235.0
8020,31,M,169.3,65.04,19.7,74.0,128,37.9,7.0,46.0,211.0
7554,46,M,173.0,68.3,21.1,87.0,120,45.2,4.7,46.0,211.0
2424,30,F,148.8,44.3,29.2,67.0,104,20.4,12.3,28.0,128.0
2598,47,F,164.6,60.4,32.6,79.0,119,24.1,15.4,21.0,150.0
962,25,F,163.4,54.9,26.3,84.0,123,30.8,11.5,25.0,177.0
3196,33,F,162.6,55.8,21.6,88.0,130,31.0,12.9,52.0,193.0
10843,51,F,154.0,49.5,26.6,57.0,115,21.0,14.5,32.0,133.0
643,45,F,155.9,58.2,37.2,80.0,110,27.9,18.6,19.0,146.0
5270,32,M,166.6,68.1,17.4,86.0,156,41.9,13.9,38.0,203.0
7115,34,M,176.8,75.3,19.8,79.0,140,43.1,6.2,56.0,221.0
1037,23,M,177.0,73.52,15.7,84.0,134,51.8,19.7,46.0,230.0
1900,24,M,173.1,60.4,12.0,66.0,117,29.3,10.2,62.0,239.0
11372,26,F,160.8,56.3,25.7,71.0,115,32.5,30.0,33.0,146.0
8778,62,F,150.4,50.9,38.6,70.0,137,18.0,16.2,16.0,85.0
506,22,M,179.3,75.1,16.7,76.0,130,52.0,6.3,53.0,182.0
7921,21,M,166.0,55.9,16.8,96.0,150,40.2,20.1,48.0,173.0
6497,44,M,176.3,68.3,17.5,81.0,138,46.0,13.2,34.0,217.0
4530,27,M,181.9,82.7,21.6,83.0,123,51.4,13.1,45.0,235.0
4188,21,M,163.8,61.18,22.1,79.0,125,39.4,12.2,46.0,200.0
9852,61,F,148.6,54.8,34.2,54.0,104,25.4,13.5,9.0,122.0
9141,45,F,153.8,56.88,28.8,85.0,130,25.4,11.8,25.0,131.0
2075,25,M,170.4,70.9,19.4,83.0,134,47.7,12.9,52.0,206.0
5184,60,M,166.5,77.4,23.1,88.0,145,38.8,6.3,35.0,175.0
3335,21,F,157.4,49.0,27.0,78.0,120,23.3,11.0,24.0,155.0
5058,28,M,183.0,70.88,14.4,76.0,124,58.1,17.9,40.0,216.0
5704,22,F,162.0,53.8,29.0,80.0,120,27.0,10.8,25.0,140.0
11161,26,M,183.6,91.6,24.4,67.0,132,52.7,14.7,39.0,209.0
11902,46,M,173.2,74.0,25.5,93.0,151,40.0,12.2,44.0,193.0
9671,32,M,182.3,81.3,20.7,84.0,156,45.7,8.3,46.0,218.0
370,29,M,178.8,72.9,13.7,62.0,128,51.1,8.1,51.0,243.0
7454,21,F,158.4,51.7,28.4,76.0,115,25.1,20.1,52.0,168.0
13217,62,M,170.8,76.9,20.9,64.0,121,42.8,20.3,42.0,194.0
11845,60,M,163.2,68.94,23.1,89.0,151,31.5,11.2,27.0,165.0
12354,21,M,178.1,67.9,10.2,82.0,110,40.7,10.1,46.0,240.0
11189,41,M,180.3,79.7,20.2,79.0,118,45.7,13.0,50.0,208.0
5533,39,M,175.0,65.5,10.8,76.0,116,39.4,9.0,40.0,189.0
6961,32,M,167.8,66.1,23.3,61.0,111,33.8,8.3,39.0,178.0
12673,32,F,160.0,56.78,28.6,87.0,94,22.4,19.5,20.0,163.0
10242,41,F,162.5,54.8,27.7,58.0,96,25.1,22.0,34.0,126.0
1286,21,M,173.3,61.7,16.4,73.0,143,31.2,6.4,53.0,203.0
4983,23,F,164.5,46.4,26.3,77.0,108,24.4,24.9,42.0,163.0
3259,31,M,181.7,68.9,17.4,82.0,127,49.0,9.0,57.0,257.0
1603,29,F,159.0,49.6,33.1,80.0,120,23.4,10.5,26.0,138.0
2853,44,F,156.2,49.8,23.7,60.0,115,22.4,26.6,41.0,128.0
2774,22,M,173.5,66.9,17.0,82.0,142,35.7,8.1,58.0,172.0
8448,22,M,172.1,76.6,21.4,66.0,125,33.3,14.2,46.0,186.0
1484,48,M,168.2,71.9,23.3,90.0,160,50.9,25.0,32.0,217.0
6408,32,M,183.6,84.3,21.6,80.0,122,46.9,22.1,44.0,200.0
3766,52,F,160.4,56.7,29.7,86.0,114,27.7,22.4,19.0,106.0
4322,34,M,173.3,74.0,20.4,91.0,149,50.6,24.4,40.0,229.0
9032,25,F,168.6,69.4,31.1,82.0,121,33.2,16.2,26.0,171.0
1157,22,M,176.4,60.1,12.1,70.0,120,38.0,20.6,44.0,251.0
10366,34,M,175.0,74.0,25.0,71.0,112,43.3,7.2,45.0,216.0
4535,42,M,167.6,63.7,19.6,75.0,134,36.3,17.4,51.0,141.0
10826,25,M,168.8,70.6,22.1,84.0,148,45.2,13.5,41.0,200.0
3517,21,F,166.3,63.9,34.3,70.0,105,26.0,16.8,29.0,152.0
12062,58,F,160.7,58.0,31.5,68.0,134,28.5,13.0,17.0,119.0
11837,38,F,151.3,46.6,22.3,77.0,113,30.3,19.3,38.0,160.0
9149,25,M,181.9,86.12,24.2,83.0,133,47.0,14.4,61.0,210.0
7770,40,M,173.3,74.9,22.8,97.0,149,48.9,19.8,36.0,215.0
2048,23,F,165.6,48.6,25.8,99.0,129,20.6,22.7,28.0,140.0
7476,27,M,170.5,64.6,22.9,96.0,130,43.9,7.9,55.0,207.0
7217,29,M,170.5,66.8,19.0,75.0,124,49.8,8.9,39.0,230.0
2865,23,M,172.5,73.8,21.8,79.0,144,43.5,20.0,68.0,178.0
11804,61,F,157.0,54.9,32.9,71.0,130,19.9,12.2,17.0,115.0
1931,29,M,169.5,81.4,20.9,86.0,151,42.7,19.5,44.0,251.0
652,22,F,163.3,57.2,25.2,66.0,112,30.0,12.9,30.0,138.0
12031,42,F,154.2,51.6,20.5,78.0,142,26.6,17.5,24.0,153.0
9037,31,M,170.5,57.8,18.1,68.0,123,36.2,13.0,35.0,184.0
9440,30,M,179.0,67.2,18.8,70.0,104,36.1,8.8,45.0,213.0
12080,59,M,172.0,73.1,25.4,86.0,153,34.9,5.8,36.0,165.0
2225,63,M,164.2,59.1,22.6,80.0,137,31.4,12.0,24.0,178.0
8279,37,F,154.0,51.8,31.3,70.0,117,26.6,19.8,53.0,171.0
10365,54,M,174.5,71.6,14.5,82.0,140,34.4,23.2,38.0,212.0
1350,62,M,180.0,73.1,25.5,72.0,144,37.5,19.5,27.0,187.0
12769,30,M,169.3,71.6,17.8,75.0,117,52.0,8.5,44.0,220.0
7797,35,M,168.9,63.6,17.3,83.0,120,38.9,18.2,54.0,227.0
1389,55,F,161.5,58.1,29.5,71.0,113,25.8,15.1,26.0,156.0
9246,41,M,167.7,60.8,20.3,66.0,123,30.3,5.6,40.0,182.0
1929,25,F,159.4,53.6,26.5,70.0,108,27.5,10.9,49.0,146.0
11344,41,M,173.3,64.1,21.8,81.0,127,34.7,11.3,43.0,221.0
459,31,M,177.8,89.3,24.9,78.0,145,55.5,9.5,35.0,185.0
12012,61,F,153.4,52.0,34.9,91.0,134,19.4,18.7,17.0,118.0
1493,23,F,165.4,64.0,36.9,74.0,124,32.4,12.9,30.0,148.0
3225,31,F,157.9,60.96,35.2,66.0,113,20.5,20.5,37.0,138.0
3016,25,F,153.1,54.6,30.9,74.0,123,25.1,13.8,39.0,143.0
4731,33,M,171.6,62.2,19.6,61.0,103,45.5,6.3,39.0,207.0
5712,28,M,171.5,71.8,23.4,74.0,126,42.1,10.0,49.0,196.0
1112,23,M,171.5,67.7,9.6,76.0,116,45.7,11.4,48.0,198.0
1593,21,M,172.9,73.6,21.0,81.0,128,39.0,11.4,52.0,214.0
2415,27,F,166.0,46.6,17.5,65.0,104,23.1,21.5,23.0,176.0
10099,24,F,157.8,54.3,29.4,75.0,110,30.0,22.3,25.0,158.0
8608,29,M,171.0,66.6,15.6,62.0,117,56.8,8.1,46.0,222.0
3270,36,F,158.8,50.8,28.4,60.0,109,24.7,18.2,36.0,147.0
12497,54,F,160.0,52.0,29.6,74.0,123,32.1,22.0,15.0,160.0
7922,25,M,183.8,68.3,14.1,76.0,132,44.5,10.0,53.0,244.0
5382,21,M,171.4,79.9,24.2,77.0,125,38.2,16.0,54.0,214.0
10919,62,F,148.7,52.6,36.7,67.0,127,25.3,12.7,18.0,101.0
12610,50,F,166.4,58.3,29.5,91.0,135,28.7,12.5,13.0,161.0
7092,45,F,161.7,53.7,27.1,73.0,124,16.9,14.6,33.0,144.0
445,24,F,160.0,51.8,32.8,80.0,130,23.0,10.2,24.0,120.0
592,24,M,174.9,75.1,18.2,79.0,122,39.7,15.0,44.0,200.0
11662,28,M,179.5,73.9,22.9,88.0,140,37.7,23.3,39.0,217.0
12756,58,M,174.9,71.5,18.6,82.0,137,45.8,12.2,34.0,187.0
10314,24,F,162.7,53.7,31.3,68.0,121,21.2,18.4,24.0,155.0
2265,60,M,173.2,80.5,23.1,98.0,154,46.9,8.6,48.0,211.0
3798,21,F,168.7,56.4,24.2,69.0,111,32.7,17.2,27.0,195.0
8846,48,F,151.1,49.52,30.7,62.0,102,22.9,13.3,27.0,124.0
7502,25,F,159.2,51.0,31.0,60.0,101,22.0,15.7,30.0,135.0
13309,23,F,168.2,54.3,31.5,83.0,125,21.8,14.3,39.0,142.0
4957,62,F,157.3,54.2,33.1,78.0,114,18.2,13.5,30.0,135.0
8637,59,M,177.4,76.7,21.0,76.0,111,37.1,6.7,27.0,177.0
1894,32,M,175.9,77.9,20.7,63.0,123,54.6,14.9,40.0,226.0
10854,58,F,162.5,50.0,32.6,64.0,104,27.6,24.0,17.0,145.0
1312,26,M,168.8,74.8,24.5,80.0,120,37.6,7.2,50.0,192.0
4989,50,F,151.0,59.4,30.0,78.0,131,23.8,15.1,23.0,146.0
8445,61,M,166.0,62.3,23.1,91.0,140,35.0,10.8,23.0,156.0
2554,28,M,178.0,79.7,19.0,75.0,137,42.7,7.4,52.0,204.0
364,29,M,170.0,66.0,20.6,95.0,145,39.6,6.0,38.0,185.0
2754,21,F,167.9,63.2,35.3,91.0,156,31.2,20.6,40.0,168.0
3719,24,M,170.1,72.68,21.2,78.0,130,39.9,35.2,43.0,295.0
9417,27,M,175.2,74.7,20.3,78.0,124,43.1,21.8,39.0,199.0
11403,48,M,174.1,80.1,19.6,99.0,134,49.4,19.4,48.0,204.0
10761,38,M,176.4,73.9,17.54,96.0,144,49.3,7.2,47.0,212.0
744,39,M,178.3,80.3,21.0,73.0,126,49.7,8.9,36.0,201.0
8113,60,M,164.2,58.9,25.0,86.0,149,29.9,5.2,21.0,170.0
13011,46,F,157.3,57.12,21.8,82.0,146,28.9,12.1,30.0,168.0
6888,32,M,177.8,90.7,21.0,78.0,155,39.7,12.9,44.0,225.0
1386,61,F,161.1,62.8,37.0,86.0,136,22.3,18.7,18.0,123.0
8090,51,M,172.0,68.5,10.1,62.0,103,47.2,12.2,45.0,207.0
10264,57,M,165.7,63.9,25.0,82.0,134,37.8,13.6,40.0,183.0
11531,42,F,153.9,43.82,25.8,70.0,120,20.6,17.9,23.0,114.0
8232,47,M,173.0,57.6,16.2,69.0,107,35.3,6.5,40.0,175.0
12222,46,M,170.6,70.6,24.1,78.0,120,37.4,8.0,32.0,197.0
436,24,F,165.2,53.7,28.9,68.0,105,21.8,23.3,45.0,163.0
11932,53,M,169.1,74.3,23.2,69.0,116,38.0,20.1,32.0,178.0
10828,23,M,185.1,75.4,13.6,77.0,137,52.7,19.4,66.0,238.0
1796,45,M,182.5,80.5,19.8,86.0,139,48.3,6.2,36.0,235.0
1507,35,M,174.1,75.9,20.7,87.0,143,41.3,7.2,37.0,183.0
11790,28,M,173.5,82.44,23.0,89.0,145,42.6,19.9,46.0,205.0
5355,23,M,180.7,76.0,11.7,78.0,117,54.2,17.1,60.0,239.0
7557,22,M,177.5,82.2,23.1,87.0,136,39.3,11.6,55.0,227.0
9607,26,M,169.0,67.4,14.5,80.0,120,58.1,8.3,48.0,198.0
10451,24,M,176.0,77.2,21.0,71.0,141,46.9,8.5,57.0,223.0
5552,55,M,180.7,66.8,20.2,82.0,139,40.2,5.9,30.0,191.0
2820,28,F,173.0,64.3,25.4,78.0,126,32.5,27.0,48.0,207.0
6210,26,F,163.5,52.2,25.2,73.0,126,26.3,11.6,34.0,167.0
9438,28,M,172.5,69.2,22.1,63.0,110,37.1,11.4,43.0,186.0
3098,35,F,164.6,62.3,35.0,88.0,122,20.1,15.3,20.0,136.0
8788,24,M,183.1,79.9,14.9,77.0,138,51.1,14.0,53.0,214.0
1212,21,M,175.4,72.4,24.5,92.0,140,43.8,12.0,47.0,169.0
1094,53,M,173.4,69.8,21.7,90.0,152,35.2,6.3,32.0,156.0
7318,34,M,166.4,63.2,22.3,97.0,153,37.0,21.0,35.0,230.0
10751,33,F,165.1,50.6,22.4,77.0,127,21.8,17.6,24.0,150.0
7065,24,M,177.8,75.7,22.2,73.0,132,51.3,7.7,55.0,209.0
7885,21,M,177.0,70.0,16.4,72.0,133,38.9,19.3,49.0,222.0
6369,30,M,171.3,65.6,19.1,70.0,129,44.2,22.1,45.0,210.0
8749,35,M,179.5,87.0,21.6,86.0,137,47.6,17.8,57.0,226.0
6906,21,M,173.9,72.4,22.4,80.0,136,46.3,10.7,42.0,184.0
8479,54,M,174.8,73.2,23.4,91.0,151,43.9,14.9,52.0,198.0
12431,56,F,155.0,50.4,31.8,83.0,123,18.6,14.0,23.0,144.0
12877,42,M,173.2,65.0,20.4,80.0,129,35.8,4.8,33.0,194.0
4007,63,F,159.9,61.3,35.3,64.0,129,20.1,19.1,19.0,118.0
178,55,F,152.8,55.6,31.3,78.0,129,23.9,15.7,23.0,130.0
3506,59,F,152.9,55.2,33.9,68.0,142,27.4,15.3,15.0,146.0
778,23,M,179.6,67.6,17.0,97.0,137,37.8,14.9,44.0,175.0
8292,60,M,183.7,82.8,22.6,81.0,131,41.3,4.9,19.0,142.0
5491,27,M,180.7,84.5,22.7,90.0,134,45.9,8.8,54.0,219.0
5133,22,F,159.2,53.3,30.9,63.0,100,21.9,18.0,23.0,114.0
6461,21,M,167.2,73.7,20.2,76.0,131,39.9,21.6,49.0,202.0
5692,39,M,167.0,58.4,17.5,83.0,130,43.4,12.6,35.0,222.0
2901,23,M,173.8,66.3,12.5,84.0,137,45.2,12.7,51.0,225.0
4356,34,M,173.4,69.1,22.2,86.0,127,31.0,16.7,43.0,198.0
10063,29,F,171.2,56.76,27.5,70.0,124,27.7,17.8,25.0,152.0
6677,27,M,162.3,67.66,20.9,70.0,130,31.4,19.0,44.0,205.0
12375,37,M,177.7,66.9,16.9,80.0,127,36.9,16.7,48.0,218.0
8187,64,M,167.2,73.0,20.8,75.0,142,34.6,18.7,24.0,152.0
3961,53,M,169.0,67.8,18.9,74.0,138,37.6,7.3,40.0,194.0
9576,59,F,162.4,64.2,33.8,69.0,102,29.2,15.7,12.0,115.0
530,54,M,171.5,72.9,20.8,88.0,145,40.5,26.2,29.0,164.0
13230,61,M,175.4,53.3,16.7,87.0,155,30.2,3.2,20.0,157.0
7272,24,M,179.6,65.6,13.9,67.0,105,41.0,10.5,45.0,215.0
3889,32,F,154.4,55.8,32.2,90.0,135,26.1,23.2,35.0,163.0
647,22,M,169.0,73.8,17.7,62.0,127,40.7,12.7,63.0,236.0
12124,43,M,168.9,76.2,23.7,91.0,141,41.5,12.8,34.0,201.0
446,21,M,174.8,78.7,20.1,65.0,141,45.9,12.5,58.0,199.0
5224,21,M,174.5,82.14,21.2,80.0,120,58.2,18.8,55.0,212.0
1088,53,M,168.6,65.3,21.3,86.0,131,40.0,9.3,30.0,195.0
5053,28,M,173.6,71.4,16.0,86.0,156,41.7,15.7,53.0,218.0
3272,44,M,173.1,78.5,20.6,75.0,114,34.4,11.3,47.0,216.0
4493,26,M,169.1,66.2,21.4,62.0,112,33.8,17.6,53.0,184.0
2254,21,F,171.9,69.5,32.1,98.0,142,27.4,17.6,34.0,141.0
3668,25,F,156.3,53.3,26.8,50.0,96,28.4,12.9,40.0,190.0
10435,40,F,158.5,52.7,32.3,86.0,141,28.9,10.7,26.0,145.0
8238,34,M,174.1,66.9,18.4,83.0,126,42.9,6.2,47.0,222.0
10000,31,F,155.6,43.6,27.2,76.0,121,22.7,11.8,33.0,136.0
7091,34,M,182.4,90.3,17.7,71.0,123,52.0,13.8,38.0,213.0
1885,44,F,161.2,54.4,22.4,74.0,150,27.0,18.9,42.0,159.0
4410,31,M,173.3,70.4,25.1,72.0,120,36.2,6.6,44.0,199.0
8877,57,M,173.1,69.6,20.6,78.0,122,37.2,21.0,27.0,193.0
6764,40,M,183.5,77.4,19.8,98.0,148,37.5,22.3,37.0,213.0
5604,44,M,170.8,73.5,23.1,91.0,138,45.8,11.6,35.0,204.0
1928,27,M,175.7,78.9,19.7,80.0,120,45.6,6.7,46.0,203.0
3431,23,M,179.0,71.5,15.0,62.0,98,40.0,14.3,52.0,218.0
10456,36,M,173.6,74.1,17.1,84.0,134,50.5,8.9,35.0,238.0
5614,57,F,151.8,40.3,18.4,64.0,113,24.2,13.6,33.0,160.0
3430,49,M,170.9,68.2,22.1,75.0,146,44.9,5.7,48.0,195.0
11819,32,M,179.4,80.7,21.6,78.0,128,40.7,12.7,47.0,224.0
4652,44,M,172.5,69.6,27.9,99.0,131,43.9,10.0,38.0,210.0
11222,38,F,162.6,59.6,25.7,77.0,126,30.3,20.0,36.0,164.0
13141,23,M,175.5,67.2,9.4,97.0,135,56.4,20.8,55.0,233.0
8044,48,F,167.0,62.6,30.2,77.0,136,23.2,24.0,35.0,150.0
3050,64,M,170.3,65.8,15.4,78.0,154,37.7,4.1,28.0,193.0
9558,21,M,185.5,79.2,14.6,86.0,134,42.9,10.5,51.0,208.0
7163,28,M,177.7,84.9,13.7,80.0,139,52.3,17.7,40.0,237.0
3614,30,F,159.5,61.3,31.7,62.0,118,23.4,22.2,46.0,171.0
10102,51,M,162.4,72.2,20.5,90.0,135,37.9,24.0,39.0,186.0
8682,29,F,161.5,59.0,28.1,85.0,142,30.4,25.0,40.0,174.0
12051,49,M,164.5,67.44,25.7,71.0,114,33.7,14.6,30.0,179.0
1672,41,F,160.6,58.8,24.4,79.0,139,34.4,22.1,37.0,161.0
10161,21,M,182.4,78.3,15.8,68.0,116,46.6,7.9,57.0,246.0
3200,27,M,172.6,79.6,19.3,92.0,140,53.9,14.2,57.0,206.0
11974,34,M,181.4,88.9,20.7,71.0,131,50.4,10.2,47.0,227.0
6817,54,F,160.3,52.7,27.8,85.0,159,30.0,13.4,19.0,151.0
2390,30,F,158.2,57.4,27.1,94.0,134,35.7,13.22,29.0,148.0
9362,21,F,165.3,58.1,30.3,80.0,120,23.1,17.7,26.0,131.0
11226,44,F,164.3,53.9,22.0,75.0,110,29.5,14.3,23.0,133.0
4902,54,M,178.9,78.9,18.1,93.0,151,35.8,14.6,48.0,221.0
531,25,M,182.0,93.5,22.1,94.0,145,53.1,21.2,47.0,192.0
2335,24,M,179.7,72.3,19.0,90.0,148,41.3,14.1,55.0,229.0
7587,61,M,165.2,71.6,23.7,79.0,142,39.7,7.4,27.0,168.0
63,43,F,164.0,50.8,22.4,88.0,124,24.0,13.5,28.0,160.0
6289,28,M,179.5,75.0,15.3,85.0,135,45.0,10.0,50.0,210.0
12761,38,M,173.5,78.2,23.9,77.0,123,44.8,7.4,33.0,214.0
5095,35,M,174.1,65.4,17.4,84.0,143,44.4,6.9,42.0,218.0
4854,21,F,165.0,51.8,12.2,67.0,117,29.7,22.0,38.0,170.0
9143,30,M,180.3,79.5,25.74659,93.0,128,48.7,7.0,44.0,181.0
1581,24,M,164.9,57.4,14.2,81.0,154,37.1,13.9,45.0,226.0
11935,63,F,153.2,53.0,32.1,63.0,138,23.3,13.6,30.0,127.0
12169,26,F,156.3,45.9,31.6,80.0,114,17.9,10.4,26.0,105.0
9845,59,F,161.1,62.0,39.8,88.0,153,23.4,15.2,19.0,106.0
5805,26,F,165.8,63.5,34.0,75.0,133,27.5,15.2,28.0,157.0
10019,29,M,182.3,80.5,17.6,64.0,120,41.8,13.0,48.0,242.0
1172,21,M,171.4,84.3,24.5,86.0,130,41.8,12.1,52.0,223.0
2560,31,M,171.2,74.0,24.5,84.0,123,52.9,5.8,54.0,193.0
4394,24,M,177.4,76.0,12.8,64.0,130,45.7,12.7,54.0,196.0
8369,22,F,166.0,59.4,28.4,83.0,122,30.1,12.2,44.0,161.0
11522,25,F,165.6,54.9,19.9,85.0,135,29.6,23.5,56.0,192.0
12647,49,F,160.8,58.6,28.9,78.0,116,29.0,18.1,20.0,137.0
864,27,M,174.0,70.5,18.0,75.0,145,39.9,10.7,42.0,246.0
13095,45,M,164.5,60.0,21.6,98.0,148,31.2,12.0,32.0,179.0
11897,28,M,177.0,79.9,24.7,89.0,151,44.7,11.5,39.0,244.0
5714,25,F,157.9,42.6,23.7,70.0,118,17.4,13.5,28.0,131.0
8391,21,F,153.9,56.7,33.4,72.0,116,25.6,11.2,30.0,146.0
13253,23,M,175.1,69.9,15.7,75.0,128,41.3,10.4,58.0,227.0
6549,39,M,173.4,82.5,22.7,81.0,125,52.4,9.4,59.0,228.0
8649,55,F,159.4,57.6,28.3,82.0,135,29.2,14.6,26.0,156.0
4543,49,M,180.6,82.8,18.1,93.0,158,50.4,23.4,48.0,198.0
8961,28,M,186.5,87.6,12.5,81.0,128,54.6,18.1,57.0,262.0
4948,39,F,156.2,56.0,26.5,71.0,120,29.6,18.5,24.0,165.0
12612,53,M,171.8,65.98,17.6,64.0,111,41.4,15.6,29.0,195.0
25,23,F,164.1,59.4,29.6,91.0,126,24.6,27.5,32.0,169.0
8031,31,F,152.2,54.3,31.4,77.0,140,25.5,13.6,56.0,188.0
802,21,M,174.4,72.8,17.7,66.0,110,49.9,17.8,42.0,229.0
6420,41,F,153.6,46.7,26.4,65.0,109,24.3,11.0,20.0,155.0
9084,36,M,181.5,76.8,21.2,65.0,120,39.9,17.7,40.0,211.0
1395,59,M,169.1,57.2,10.0,62.0,120,35.3,7.5,40.0,197.0
12711,21,M,165.1,66.8,18.7,85.0,137,41.8,9.2,48.0,209.0
9390,21,M,175.2,74.2,22.9,89.0,136,40.7,6.4,55.0,190.0
2331,27,M,173.5,74.5,18.6,65.0,121,35.3,14.1,50.0,230.0
8831,22,M,176.7,65.92,13.2,80.0,120,44.0,9.7,44.0,239.0
12179,39,F,154.3,51.7,32.3,69.0,108,26.3,15.3,19.0,135.0
6616,39,M,178.0,70.9,18.2,78.0,118,40.4,7.4,44.0,224.0
